transaction_amount,buyer_account_age_days,seller_trust_score,num_previous_disputes,velocity_1h,seller_rating,is_new_seller,payment_method,category,is_fraud
178.63,494.0,85.52,0.0,0.0,4.45,0.0,card,Food & Beverage,0
164.49,605.0,65.32,0.0,0.0,3.02,0.0,cod,Beauty,0
755.18,68.0,69.77,1.0,3.0,3.9,0.0,cod,Grocery,1
176.29,76.0,44.09,0.0,1.0,2.69,0.0,upi,Electronics,0
438.77,24.0,95.23,1.0,1.0,4.46,0.0,card,Grocery,0
1141.56,111.0,81.55,0.0,0.0,4.04,0.0,card,Beauty,0
865.72,26.0,90.71,0.0,0.0,4.74,0.0,upi,Books,0
610.21,560.0,66.41,0.0,0.0,3.76,0.0,cod,Beauty,0
805.98,359.0,58.98,1.0,1.0,3.13,0.0,card,Electronics,0
1159.92,400.0,44.43,0.0,0.0,2.04,0.0,card,Grocery,0
545.58,6.0,89.1,0.0,1.0,4.15,0.0,upi,Grocery,0
1310.88,1.0,58.28,0.0,2.0,2.59,0.0,card,Fashion,0
754.38,84.0,67.65,1.0,0.0,3.3,0.0,card,Books,0
1507.75,20.0,69.72,0.0,0.0,3.33,0.0,upi,Grocery,0
800.81,102.0,66.89,1.0,0.0,2.96,0.0,card,Home & Kitchen,0
253.59,41.0,62.31,1.0,0.0,3.33,0.0,upi,Home & Kitchen,0
431.03,288.0,67.72,0.0,1.0,3.28,0.0,card,Food & Beverage,0
731.39,11.0,87.46,0.0,1.0,4.5,0.0,upi,Beauty,0
3224.31,1.0,82.29,1.0,0.0,3.72,0.0,upi,Books,0
406.81,5.0,81.17,1.0,2.0,4.36,0.0,cod,Food & Beverage,0
2736.16,6.0,18.3,0.0,1.0,1.16,0.0,upi,Electronics,0
1398.0,463.0,79.98,0.0,2.0,4.35,0.0,wallet,Beauty,0
1440.84,339.0,37.18,1.0,1.0,1.82,0.0,cod,Grocery,0
1163.17,767.0,46.24,1.0,0.0,2.24,0.0,wallet,Pharmacy,0
2582.47,453.0,64.68,1.0,0.0,3.42,0.0,cod,Grocery,0
459.39,279.0,73.26,0.0,0.0,4.05,0.0,cod,Pharmacy,0
1367.62,190.0,85.45,1.0,1.0,4.26,0.0,upi,Fashion,0
291.56,41.0,76.58,1.0,1.0,3.36,0.0,cod,Pharmacy,0
462.98,37.0,64.52,1.0,1.0,3.09,0.0,upi,Electronics,0
1222.59,4.0,50.14,0.0,0.0,2.91,1.0,cod,Fashion,1
1462.48,36.0,21.7,0.0,0.0,1.32,1.0,card,Books,0
1014.5,3.0,68.39,0.0,1.0,3.51,0.0,upi,Beauty,0
154.02,423.0,61.63,1.0,2.0,2.95,0.0,wallet,Books,0
398.33,294.0,94.86,0.0,0.0,5.0,0.0,card,Food & Beverage,0
253.86,55.0,41.47,1.0,1.0,1.76,0.0,card,Home & Kitchen,0
700.86,129.0,92.88,0.0,2.0,4.65,0.0,cod,Fashion,0
250.04,151.0,66.2,0.0,1.0,3.45,0.0,wallet,Fashion,0
476.36,58.0,69.6,0.0,3.0,3.61,0.0,cod,Home & Kitchen,0
466.58,111.0,66.57,0.0,2.0,3.09,0.0,card,Home & Kitchen,0
1703.13,107.0,71.24,0.0,1.0,3.81,0.0,upi,Electronics,0
505.19,186.0,58.72,3.0,5.0,3.12,0.0,cod,Food & Beverage,1
2681.48,83.0,74.98,0.0,0.0,3.8,0.0,card,Electronics,0
560.82,249.0,71.29,0.0,1.0,3.69,0.0,card,Electronics,0
1108.81,103.0,81.3,1.0,3.0,3.9,0.0,card,Electronics,0
911.23,164.0,58.48,0.0,3.0,3.48,0.0,cod,Electronics,0
819.31,632.0,85.96,1.0,3.0,4.71,0.0,upi,Pharmacy,0
1380.25,124.0,82.68,0.0,0.0,3.94,0.0,upi,Fashion,0
738.42,243.0,71.88,0.0,3.0,3.55,0.0,upi,Grocery,0
476.11,541.0,64.28,0.0,3.0,3.56,0.0,cod,Beauty,0
1231.44,299.0,79.83,0.0,0.0,4.19,0.0,card,Home & Kitchen,0
344.78,195.0,78.03,0.0,0.0,3.94,0.0,card,Pharmacy,0
580.3,141.0,67.54,0.0,0.0,3.09,0.0,card,Electronics,0
1377.89,487.0,29.93,2.0,0.0,1.24,0.0,cod,Books,0
685.81,741.0,68.78,0.0,0.0,3.47,0.0,card,Electronics,0
1042.8,93.0,64.01,0.0,1.0,3.71,0.0,wallet,Grocery,0
928.03,50.0,79.6,0.0,2.0,4.34,0.0,card,Fashion,0
499.9,133.0,88.98,1.0,3.0,4.65,0.0,card,Fashion,0
704.54,110.0,91.26,0.0,0.0,4.8,0.0,upi,Books,0
331.86,226.0,44.06,2.0,3.0,1.53,0.0,upi,Fashion,1
1534.17,14.0,68.08,0.0,4.0,3.51,0.0,upi,Beauty,0
594.8,632.0,56.19,1.0,0.0,2.91,0.0,card,Grocery,0
1611.35,126.0,74.64,1.0,4.0,3.3,0.0,upi,Beauty,0
659.96,101.0,93.72,0.0,2.0,5.0,0.0,upi,Food & Beverage,0
1097.01,12.0,89.09,0.0,4.0,4.6,0.0,wallet,Pharmacy,0
335.72,11.0,28.07,0.0,1.0,1.58,0.0,upi,Home & Kitchen,0
1454.26,164.0,90.59,0.0,3.0,4.31,0.0,cod,Beauty,0
681.94,391.0,62.51,0.0,2.0,3.22,0.0,cod,Beauty,0
528.72,108.0,50.87,0.0,1.0,2.6,1.0,upi,Home & Kitchen,0
304.55,14.0,79.95,0.0,1.0,4.59,0.0,upi,Home & Kitchen,0
3661.15,113.0,56.17,1.0,1.0,3.11,0.0,cod,Books,0
260.98,111.0,89.12,0.0,1.0,4.53,0.0,upi,Fashion,0
2631.34,189.0,52.28,0.0,1.0,2.17,1.0,upi,Books,0
2111.57,90.0,23.25,1.0,2.0,1.0,1.0,card,Electronics,0
247.6,3.0,70.65,0.0,1.0,2.77,0.0,card,Home & Kitchen,0
729.86,339.0,60.47,0.0,2.0,2.93,0.0,upi,Books,0
682.43,333.0,80.29,1.0,1.0,4.18,0.0,upi,Electronics,0
746.43,492.0,45.1,0.0,2.0,2.29,0.0,upi,Grocery,0
925.53,122.0,68.23,0.0,0.0,3.62,0.0,wallet,Pharmacy,0
1629.52,249.0,52.48,1.0,0.0,3.28,1.0,wallet,Beauty,0
294.52,98.0,76.79,0.0,2.0,3.56,0.0,cod,Home & Kitchen,0
686.91,176.0,79.33,0.0,2.0,3.69,0.0,upi,Books,0
533.1,619.0,60.37,0.0,3.0,3.07,0.0,upi,Home & Kitchen,0
489.21,104.0,75.18,0.0,0.0,3.3,0.0,wallet,Fashion,0
770.16,104.0,74.74,1.0,1.0,3.73,0.0,cod,Home & Kitchen,0
636.56,27.0,60.1,0.0,0.0,2.88,0.0,upi,Home & Kitchen,0
101.74,77.0,36.65,0.0,1.0,1.46,0.0,upi,Pharmacy,0
935.94,21.0,71.69,0.0,0.0,3.2,0.0,card,Pharmacy,0
154.11,479.0,36.16,0.0,1.0,1.66,0.0,card,Home & Kitchen,0
1511.16,248.0,80.67,1.0,2.0,3.83,0.0,card,Fashion,0
830.05,149.0,52.73,1.0,1.0,2.54,0.0,wallet,Beauty,0
597.77,190.0,78.56,0.0,0.0,4.34,0.0,upi,Electronics,0
239.76,31.0,29.58,0.0,1.0,1.8,1.0,cod,Electronics,1
955.97,223.0,91.14,0.0,0.0,4.68,0.0,upi,Grocery,0
731.36,268.0,80.72,0.0,1.0,4.25,0.0,card,Fashion,0
768.71,332.0,65.29,0.0,1.0,2.97,0.0,card,Grocery,0
848.25,12.0,57.38,0.0,2.0,3.06,0.0,card,Pharmacy,0
1160.79,103.0,73.14,2.0,3.0,3.36,0.0,upi,Fashion,0
933.27,846.0,94.75,0.0,4.0,4.92,0.0,upi,Grocery,0
2010.01,249.0,89.7,1.0,1.0,5.0,0.0,cod,Pharmacy,0
1158.31,97.0,97.18,0.0,0.0,5.0,0.0,upi,Books,0
917.07,403.0,77.61,1.0,1.0,4.16,0.0,upi,Grocery,0
792.25,10.0,46.94,0.0,0.0,2.04,1.0,upi,Electronics,0
365.79,209.0,51.64,1.0,0.0,2.59,1.0,card,Food & Beverage,0
213.04,165.0,83.04,0.0,2.0,4.25,0.0,card,Food & Beverage,0
88.91,119.0,82.31,1.0,2.0,4.44,0.0,card,Home & Kitchen,0
1114.58,829.0,51.35,0.0,1.0,2.37,0.0,upi,Home & Kitchen,0
740.43,759.0,90.18,1.0,0.0,4.5,0.0,cod,Beauty,0
1180.31,300.0,61.78,0.0,1.0,3.59,0.0,upi,Beauty,0
1920.88,150.0,73.11,0.0,1.0,3.69,0.0,wallet,Fashion,0
689.37,241.0,24.51,0.0,3.0,1.0,1.0,upi,Food & Beverage,0
253.05,105.0,76.67,1.0,3.0,3.51,0.0,card,Pharmacy,0
1423.12,238.0,72.46,0.0,2.0,3.44,0.0,card,Home & Kitchen,0
644.34,169.0,50.78,1.0,3.0,2.25,0.0,card,Food & Beverage,0
473.99,19.0,85.77,0.0,1.0,4.39,0.0,cod,Electronics,0
444.76,163.0,68.72,0.0,1.0,3.8,0.0,cod,Grocery,0
1106.4,68.0,68.45,0.0,0.0,3.84,0.0,card,Fashion,0
1094.31,802.0,71.4,0.0,0.0,4.01,0.0,upi,Books,0
1657.5,230.0,27.51,0.0,0.0,1.22,1.0,card,Pharmacy,0
314.36,18.0,72.43,0.0,1.0,3.58,0.0,cod,Beauty,0
310.11,26.0,92.55,2.0,0.0,4.62,0.0,cod,Beauty,0
859.24,260.0,54.56,0.0,2.0,3.63,1.0,card,Pharmacy,0
929.96,241.0,74.17,0.0,0.0,3.85,0.0,upi,Books,0
1509.08,294.0,80.39,0.0,1.0,4.0,0.0,upi,Beauty,0
1582.85,7.0,73.35,0.0,3.0,3.42,0.0,upi,Fashion,0
834.8,172.0,93.46,0.0,0.0,5.0,0.0,card,Grocery,0
1652.36,56.0,82.31,0.0,2.0,3.77,0.0,cod,Grocery,0
719.6,158.0,33.98,0.0,2.0,1.8,0.0,card,Home & Kitchen,0
726.58,381.0,96.12,0.0,0.0,4.81,0.0,cod,Pharmacy,0
629.28,812.0,75.99,1.0,2.0,3.72,0.0,card,Electronics,0
298.64,233.0,47.37,0.0,2.0,2.97,0.0,card,Electronics,0
202.15,96.0,25.0,0.0,3.0,1.44,0.0,cod,Beauty,0
847.48,190.0,21.55,0.0,1.0,1.41,1.0,card,Electronics,1
1441.65,353.0,77.74,0.0,0.0,3.56,0.0,upi,Books,0
458.2,17.0,56.72,0.0,1.0,3.17,0.0,upi,Food & Beverage,0
1565.13,327.0,96.43,0.0,3.0,5.0,0.0,upi,Home & Kitchen,0
1867.93,229.0,86.83,0.0,2.0,4.44,0.0,upi,Food & Beverage,0
579.49,80.0,77.88,0.0,1.0,3.78,0.0,card,Electronics,0
165.76,193.0,71.39,0.0,0.0,3.34,0.0,upi,Electronics,0
626.64,305.0,40.94,2.0,1.0,2.07,0.0,upi,Beauty,0
332.08,330.0,76.17,1.0,2.0,3.77,0.0,card,Food & Beverage,0
1447.98,88.0,78.5,0.0,2.0,3.76,0.0,upi,Fashion,0
876.83,16.0,73.62,0.0,1.0,3.84,0.0,wallet,Electronics,0
164.0,106.0,87.48,0.0,3.0,4.45,0.0,card,Books,0
1043.67,106.0,56.43,2.0,0.0,2.72,0.0,card,Home & Kitchen,0
1513.62,543.0,48.29,1.0,2.0,2.32,0.0,card,Home & Kitchen,0
801.05,1215.0,31.15,1.0,1.0,1.06,0.0,cod,Fashion,0
535.37,530.0,54.23,0.0,3.0,2.68,1.0,card,Food & Beverage,0
990.55,19.0,71.52,1.0,1.0,3.22,0.0,cod,Electronics,0
2146.65,102.0,91.32,0.0,3.0,4.46,0.0,upi,Home & Kitchen,0
1680.99,209.0,90.2,1.0,0.0,4.61,0.0,upi,Grocery,0
268.01,458.0,75.42,0.0,1.0,3.23,0.0,card,Electronics,0
869.35,85.0,83.89,0.0,3.0,4.12,0.0,upi,Books,0
343.36,71.0,61.22,0.0,2.0,3.18,0.0,upi,Pharmacy,0
526.47,760.0,83.28,0.0,2.0,3.71,0.0,upi,Electronics,0
1765.94,377.0,40.83,1.0,1.0,1.87,0.0,upi,Grocery,0
866.52,75.0,95.61,0.0,0.0,4.39,0.0,card,Fashion,0
368.18,5.0,97.56,0.0,3.0,5.0,0.0,cod,Food & Beverage,0
618.29,9.0,77.74,0.0,2.0,3.7,0.0,card,Pharmacy,0
1254.81,165.0,77.64,0.0,3.0,3.68,0.0,upi,Books,0
502.65,318.0,57.35,0.0,1.0,3.13,0.0,cod,Pharmacy,0
900.04,121.0,79.16,0.0,0.0,3.89,0.0,upi,Beauty,0
533.28,341.0,80.44,1.0,1.0,4.57,0.0,upi,Books,0
574.58,344.0,68.75,0.0,3.0,3.6,0.0,upi,Electronics,0
1884.03,155.0,86.87,0.0,2.0,4.48,0.0,upi,Electronics,0
845.7,10.0,44.01,0.0,1.0,2.35,1.0,cod,Electronics,0
1112.87,85.0,65.3,0.0,1.0,3.66,0.0,upi,Beauty,0
835.02,289.0,38.77,0.0,1.0,1.01,1.0,upi,Pharmacy,0
229.55,210.0,93.88,0.0,0.0,4.9,0.0,cod,Pharmacy,0
317.55,161.0,38.98,0.0,0.0,1.7,0.0,card,Electronics,0
1877.46,161.0,85.32,1.0,1.0,3.91,0.0,cod,Pharmacy,0
1746.78,691.0,85.5,0.0,1.0,4.23,0.0,card,Beauty,0
815.16,229.0,82.28,1.0,1.0,4.09,0.0,cod,Books,0
413.46,482.0,76.82,1.0,1.0,3.32,0.0,cod,Food & Beverage,0
192.96,18.0,79.67,0.0,0.0,3.63,0.0,cod,Electronics,0
2855.84,82.0,35.97,0.0,1.0,1.37,1.0,upi,Food & Beverage,1
303.1,75.0,77.61,0.0,2.0,3.63,0.0,upi,Grocery,0
439.96,68.0,83.37,1.0,0.0,4.32,0.0,card,Grocery,0
497.76,26.0,42.77,0.0,3.0,2.02,1.0,card,Electronics,1
406.82,187.0,72.73,0.0,3.0,3.72,0.0,upi,Pharmacy,0
765.86,433.0,83.44,0.0,1.0,3.93,0.0,upi,Books,0
2639.56,322.0,97.1,0.0,1.0,5.0,0.0,upi,Grocery,0
684.63,129.0,94.04,0.0,1.0,4.57,0.0,upi,Books,0
948.2,392.0,96.09,0.0,1.0,5.0,0.0,card,Fashion,0
1168.33,40.0,66.2,0.0,2.0,3.33,0.0,upi,Fashion,0
1365.59,47.0,36.0,1.0,1.0,1.57,1.0,upi,Fashion,1
815.78,35.0,48.0,1.0,0.0,3.05,0.0,upi,Grocery,0
379.22,161.0,64.96,0.0,1.0,3.62,0.0,upi,Home & Kitchen,0
1177.88,188.0,79.33,0.0,2.0,3.9,0.0,card,Pharmacy,0
2141.59,7.0,26.11,0.0,1.0,1.58,1.0,upi,Pharmacy,0
478.96,7.0,61.67,0.0,0.0,3.08,0.0,card,Pharmacy,0
985.12,90.0,62.98,0.0,1.0,3.07,0.0,upi,Books,0
1209.13,12.0,78.53,0.0,2.0,3.72,0.0,card,Beauty,0
563.5,306.0,67.69,0.0,1.0,3.38,0.0,upi,Electronics,0
1357.98,147.0,60.47,0.0,2.0,3.12,0.0,card,Fashion,0
1650.48,56.0,83.57,0.0,0.0,4.24,0.0,upi,Pharmacy,0
985.23,70.0,76.16,0.0,2.0,3.98,0.0,cod,Pharmacy,0
1323.79,122.0,74.4,0.0,1.0,3.71,0.0,wallet,Electronics,0
686.16,4.0,86.04,0.0,0.0,3.91,0.0,card,Pharmacy,0
290.4,314.0,59.29,2.0,0.0,3.08,0.0,upi,Fashion,0
368.66,63.0,68.84,0.0,0.0,3.22,0.0,upi,Grocery,0
2411.62,24.0,69.44,1.0,0.0,2.97,0.0,upi,Food & Beverage,0
1662.28,73.0,91.54,0.0,0.0,4.5,0.0,upi,Fashion,0
349.12,244.0,27.6,2.0,1.0,1.21,1.0,card,Grocery,0
322.17,27.0,85.59,1.0,1.0,4.02,0.0,card,Books,0
1196.37,20.0,67.68,1.0,1.0,2.98,0.0,card,Grocery,0
3728.49,161.0,94.14,0.0,1.0,4.78,0.0,upi,Electronics,0
835.33,67.0,55.88,0.0,2.0,2.58,0.0,upi,Fashion,0
422.9,5.0,27.98,0.0,2.0,1.1,1.0,upi,Beauty,1
1411.6,465.0,57.6,0.0,0.0,2.98,0.0,upi,Home & Kitchen,0
1827.37,271.0,92.08,0.0,3.0,4.53,0.0,upi,Fashion,0
1197.25,1229.0,41.13,0.0,1.0,2.15,0.0,cod,Home & Kitchen,0
1081.59,216.0,93.47,1.0,2.0,4.61,0.0,upi,Food & Beverage,0
343.93,396.0,72.43,1.0,1.0,3.71,0.0,card,Beauty,0
1429.94,223.0,78.71,0.0,2.0,3.48,0.0,wallet,Home & Kitchen,0
1212.37,56.0,68.18,1.0,3.0,3.83,0.0,wallet,Pharmacy,0
608.84,787.0,36.7,0.0,1.0,1.3,0.0,upi,Home & Kitchen,0
266.39,523.0,69.77,0.0,1.0,3.73,0.0,card,Pharmacy,0
569.58,15.0,77.41,0.0,0.0,3.82,0.0,cod,Pharmacy,0
790.85,152.0,39.51,1.0,1.0,2.61,0.0,upi,Pharmacy,0
1267.85,27.0,25.2,0.0,5.0,1.26,1.0,card,Fashion,1
1424.68,159.0,93.3,1.0,1.0,4.85,0.0,wallet,Beauty,0
734.38,144.0,90.85,0.0,2.0,3.91,0.0,cod,Electronics,0
689.75,344.0,44.78,1.0,3.0,2.6,0.0,cod,Home & Kitchen,1
1594.95,229.0,64.01,0.0,3.0,3.33,0.0,card,Grocery,0
1010.77,177.0,78.34,0.0,0.0,3.37,0.0,card,Electronics,0
1202.28,375.0,78.32,0.0,2.0,3.7,0.0,upi,Fashion,0
613.67,409.0,75.63,0.0,3.0,3.68,0.0,cod,Books,1
1573.81,533.0,41.91,1.0,3.0,2.41,0.0,cod,Pharmacy,1
500.17,180.0,63.99,0.0,2.0,3.11,0.0,upi,Pharmacy,0
2629.52,158.0,55.62,0.0,1.0,2.38,0.0,cod,Food & Beverage,0
313.12,373.0,24.06,0.0,2.0,1.05,0.0,upi,Electronics,0
831.32,166.0,40.01,0.0,0.0,2.15,1.0,cod,Books,0
291.97,232.0,63.59,0.0,1.0,3.13,0.0,card,Pharmacy,0
1145.39,165.0,94.77,0.0,3.0,4.93,0.0,upi,Home & Kitchen,0
1706.87,553.0,90.66,0.0,0.0,3.79,0.0,upi,Beauty,0
1206.52,458.0,66.03,0.0,1.0,3.84,0.0,card,Fashion,0
589.08,101.0,33.4,0.0,1.0,1.65,1.0,cod,Home & Kitchen,1
291.8,232.0,70.64,0.0,4.0,3.62,0.0,upi,Books,0
584.33,237.0,52.55,0.0,2.0,2.88,0.0,upi,Beauty,0
1229.41,63.0,80.77,0.0,1.0,4.41,0.0,upi,Beauty,0
370.39,199.0,70.24,0.0,2.0,3.85,0.0,wallet,Electronics,0
214.43,393.0,78.2,0.0,1.0,3.66,0.0,upi,Food & Beverage,0
677.34,62.0,57.11,1.0,1.0,2.35,0.0,upi,Books,0
299.52,490.0,35.85,1.0,1.0,1.94,0.0,upi,Food & Beverage,0
978.77,151.0,79.14,0.0,2.0,4.31,0.0,upi,Home & Kitchen,0
735.77,259.0,77.72,0.0,1.0,4.03,0.0,wallet,Books,0
659.67,40.0,71.98,0.0,3.0,2.97,0.0,card,Beauty,0
2843.49,474.0,88.69,1.0,1.0,5.0,0.0,cod,Fashion,0
1079.89,58.0,83.44,0.0,0.0,4.01,0.0,wallet,Grocery,0
98.76,43.0,42.9,0.0,1.0,2.4,0.0,wallet,Beauty,0
2592.89,89.0,62.82,0.0,1.0,2.57,0.0,cod,Books,0
826.15,48.0,53.26,0.0,0.0,3.08,0.0,wallet,Books,0
613.35,369.0,41.73,0.0,1.0,2.38,0.0,card,Pharmacy,0
932.39,80.0,59.33,0.0,0.0,2.83,0.0,cod,Fashion,0
324.3,60.0,43.37,0.0,0.0,2.55,1.0,cod,Grocery,0
716.2,277.0,42.76,0.0,1.0,2.19,0.0,wallet,Pharmacy,0
1543.01,65.0,97.1,2.0,2.0,5.0,0.0,cod,Home & Kitchen,0
641.04,138.0,55.35,0.0,0.0,2.73,0.0,card,Home & Kitchen,0
532.85,60.0,73.11,2.0,2.0,3.44,0.0,upi,Fashion,0
451.77,108.0,53.65,0.0,0.0,3.22,0.0,wallet,Grocery,0
1388.55,543.0,81.63,0.0,0.0,4.22,0.0,card,Home & Kitchen,0
993.59,261.0,64.65,0.0,1.0,2.81,0.0,wallet,Home & Kitchen,0
2597.43,32.0,58.29,1.0,1.0,2.96,0.0,upi,Home & Kitchen,0
2338.65,68.0,60.7,0.0,1.0,3.24,0.0,card,Grocery,0
673.31,297.0,61.95,2.0,0.0,3.43,0.0,cod,Food & Beverage,0
1180.26,74.0,71.3,1.0,1.0,4.21,0.0,upi,Beauty,0
594.96,410.0,44.75,0.0,3.0,2.42,1.0,upi,Beauty,0
529.5,43.0,72.24,0.0,0.0,3.39,0.0,cod,Grocery,0
503.91,62.0,38.57,0.0,1.0,1.86,1.0,card,Home & Kitchen,0
464.57,173.0,87.71,0.0,1.0,4.78,0.0,card,Fashion,0
1550.84,26.0,87.45,1.0,0.0,4.16,0.0,card,Electronics,0
524.78,157.0,62.5,1.0,3.0,3.19,0.0,card,Books,0
606.54,50.0,68.91,0.0,5.0,3.3,0.0,upi,Books,1
982.02,372.0,53.95,0.0,0.0,2.6,0.0,wallet,Books,0
922.19,191.0,26.09,0.0,0.0,1.24,1.0,cod,Fashion,0
861.18,217.0,37.02,1.0,0.0,1.92,1.0,wallet,Electronics,1
1730.8,584.0,94.26,0.0,0.0,4.67,0.0,cod,Grocery,0
514.41,4.0,68.55,1.0,0.0,2.94,0.0,upi,Beauty,0
463.07,243.0,91.51,0.0,0.0,4.94,0.0,cod,Fashion,0
74.34,225.0,72.75,0.0,0.0,3.97,0.0,upi,Books,0
1200.94,398.0,64.83,0.0,1.0,3.3,0.0,wallet,Electronics,0
1174.09,8.0,77.25,0.0,3.0,4.24,0.0,card,Books,0
1626.1,383.0,83.17,0.0,0.0,4.38,0.0,upi,Fashion,0
668.24,21.0,60.25,1.0,2.0,3.25,0.0,card,Books,0
747.77,154.0,94.5,1.0,3.0,4.82,0.0,wallet,Food & Beverage,0
1507.48,69.0,84.73,0.0,1.0,4.46,0.0,wallet,Pharmacy,0
579.79,623.0,91.54,0.0,0.0,4.27,0.0,upi,Home & Kitchen,0
815.89,30.0,90.25,0.0,0.0,4.42,0.0,cod,Pharmacy,0
1710.05,20.0,92.38,0.0,0.0,4.18,0.0,upi,Home & Kitchen,0
1149.71,445.0,61.47,0.0,1.0,2.72,0.0,upi,Books,0
650.73,80.0,43.88,1.0,3.0,2.57,0.0,upi,Food & Beverage,0
1485.24,20.0,88.41,0.0,3.0,4.55,0.0,cod,Beauty,0
764.35,318.0,61.05,0.0,1.0,2.9,0.0,upi,Beauty,0
1507.67,166.0,43.05,1.0,0.0,1.86,1.0,cod,Grocery,1
991.82,332.0,72.94,0.0,1.0,3.23,0.0,wallet,Pharmacy,0
562.41,57.0,63.64,1.0,2.0,2.82,0.0,cod,Food & Beverage,0
346.37,299.0,60.16,0.0,1.0,2.82,0.0,upi,Home & Kitchen,0
1340.08,106.0,52.19,1.0,0.0,1.76,0.0,cod,Home & Kitchen,0
1428.62,330.0,77.81,0.0,0.0,4.16,0.0,cod,Fashion,0
1863.32,52.0,97.4,0.0,0.0,4.96,0.0,card,Beauty,0
1227.38,5.0,85.37,0.0,0.0,4.39,0.0,wallet,Beauty,0
709.35,130.0,80.66,0.0,1.0,4.22,0.0,upi,Food & Beverage,0
966.4,49.0,67.92,1.0,2.0,3.39,0.0,upi,Books,0
850.28,6.0,82.09,0.0,1.0,4.17,0.0,upi,Fashion,0
692.08,7.0,27.6,0.0,2.0,1.37,0.0,upi,Grocery,0
315.18,88.0,33.37,0.0,1.0,2.1,1.0,upi,Beauty,0
352.28,213.0,84.97,0.0,1.0,3.98,0.0,card,Books,0
1370.84,315.0,40.05,0.0,2.0,2.25,1.0,upi,Electronics,0
446.3,69.0,73.33,0.0,0.0,3.34,0.0,card,Pharmacy,0
665.95,153.0,55.32,0.0,0.0,2.42,0.0,upi,Grocery,0
220.96,107.0,70.78,0.0,2.0,3.1,0.0,upi,Books,0
235.59,335.0,45.35,0.0,0.0,1.69,0.0,card,Electronics,0
453.61,227.0,95.1,0.0,0.0,4.83,0.0,upi,Electronics,0
1337.5,155.0,38.2,1.0,2.0,1.6,1.0,wallet,Fashion,1
1389.12,38.0,49.84,0.0,2.0,2.59,1.0,upi,Home & Kitchen,0
928.85,52.0,81.72,0.0,2.0,4.58,0.0,upi,Food & Beverage,0
498.99,101.0,31.3,0.0,2.0,1.43,1.0,upi,Grocery,1
1986.45,125.0,51.57,0.0,0.0,2.69,0.0,cod,Electronics,0
657.7,553.0,83.11,1.0,1.0,4.46,0.0,card,Grocery,0
2106.25,99.0,66.79,1.0,3.0,3.43,0.0,upi,Grocery,0
1066.04,88.0,91.45,0.0,1.0,4.61,0.0,card,Home & Kitchen,0
1554.13,213.0,71.34,0.0,3.0,3.06,0.0,cod,Electronics,0
1559.86,81.0,44.37,0.0,3.0,2.25,1.0,upi,Grocery,1
176.26,29.0,67.15,3.0,0.0,3.54,0.0,upi,Pharmacy,0
344.25,255.0,67.03,1.0,1.0,3.89,0.0,upi,Beauty,0
623.42,100.0,82.86,0.0,2.0,4.03,0.0,cod,Grocery,0
452.3,67.0,70.74,0.0,0.0,3.9,0.0,upi,Beauty,0
1110.61,368.0,87.55,0.0,0.0,4.19,0.0,card,Fashion,0
1172.51,274.0,65.4,0.0,4.0,3.55,0.0,card,Books,0
582.28,344.0,72.54,0.0,0.0,3.38,0.0,upi,Pharmacy,0
536.05,277.0,70.54,0.0,1.0,3.56,0.0,upi,Books,0
1479.95,337.0,73.56,0.0,0.0,3.48,0.0,wallet,Pharmacy,0
543.18,395.0,80.53,0.0,1.0,4.03,0.0,cod,Fashion,0
1660.73,75.0,84.7,0.0,0.0,4.24,0.0,wallet,Home & Kitchen,0
945.98,62.0,57.79,1.0,1.0,2.92,0.0,card,Books,0
948.76,840.0,48.55,0.0,2.0,2.19,0.0,upi,Pharmacy,0
384.99,156.0,84.42,0.0,2.0,4.21,0.0,card,Grocery,0
1281.48,248.0,54.3,0.0,0.0,2.82,0.0,cod,Electronics,0
338.15,118.0,86.14,1.0,0.0,4.21,0.0,card,Pharmacy,0
1279.85,21.0,60.42,0.0,2.0,2.76,0.0,card,Home & Kitchen,0
1169.13,441.0,78.47,0.0,1.0,3.7,0.0,card,Beauty,0
1187.62,335.0,41.13,0.0,1.0,2.35,1.0,upi,Home & Kitchen,1
1166.54,235.0,95.87,0.0,0.0,4.8,0.0,upi,Fashion,0
1476.23,185.0,78.07,0.0,0.0,4.32,0.0,card,Fashion,0
1086.64,224.0,57.78,1.0,2.0,2.82,0.0,cod,Food & Beverage,0
181.4,157.0,44.49,1.0,0.0,2.18,1.0,card,Home & Kitchen,0
1011.58,117.0,80.49,0.0,1.0,4.19,0.0,upi,Fashion,0
424.92,511.0,84.89,0.0,1.0,4.41,0.0,wallet,Books,0
267.38,132.0,77.43,0.0,3.0,4.27,0.0,upi,Beauty,0
375.87,121.0,90.12,0.0,0.0,3.86,0.0,cod,Pharmacy,0
504.28,43.0,79.35,0.0,1.0,4.11,0.0,upi,Pharmacy,0
1209.36,260.0,60.24,1.0,2.0,2.69,0.0,upi,Fashion,0
664.15,241.0,93.04,1.0,1.0,4.61,0.0,upi,Fashion,0
1458.48,279.0,84.68,1.0,2.0,3.9,0.0,card,Beauty,0
473.19,1.0,78.92,0.0,1.0,4.01,0.0,card,Grocery,0
680.32,456.0,62.8,1.0,1.0,2.82,0.0,upi,Fashion,0
489.91,64.0,53.36,2.0,1.0,2.1,0.0,upi,Pharmacy,0
